Class,AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y
NoNABP,0.142857143,0,0.071428571,0.071428571,0.107142857,0.071428571,0,0,0,0.071428571,0,0.035714286,0.178571429,0,0.142857143,0.035714286,0.071428571,0,0,0
NoNABP,0.117647059,0,0.058823529,0.058823529,0,0.058823529,0,0.058823529,0,0.058823529,0.058823529,0,0.117647059,0.058823529,0.117647059,0.058823529,0.058823529,0.058823529,0,0.058823529
NoNABP,0.1,0,0.15,0.1,0,0.05,0,0,0,0.3,0,0,0.1,0,0.05,0.05,0,0.05,0.05,0
NoNABP,0.115384615,0.076923077,0.115384615,0.038461538,0.038461538,0.076923077,0,0.038461538,0.038461538,0.076923077,0.038461538,0.038461538,0.038461538,0.038461538,0.076923077,0.076923077,0.038461538,0.038461538,0,0
NoNABP,0,0.043478261,0,0.217391304,0,0,0,0.043478261,0.217391304,0.086956522,0.043478261,0.086956522,0.086956522,0,0,0.130434783,0.043478261,0,0,0
NoNABP,0.1,0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.15,0,0,0.15,0.1,0.05,0.05,0.05,0,0,0
NoNABP,0.047619048,0,0,0.095238095,0.095238095,0.095238095,0,0,0.142857143,0.047619048,0.095238095,0,0.095238095,0,0.047619048,0.047619048,0.142857143,0.047619048,0,0
NoNABP,0.2,0,0,0.15,0.05,0.1,0.05,0.05,0,0.15,0.05,0,0.05,0.05,0.1,0,0,0,0,0
NoNABP,0,0,0.15,0.05,0.05,0.05,0,0.05,0.1,0.1,0.05,0,0.1,0.05,0.1,0.05,0.05,0.05,0,0
NoNABP,0,0,0.136363636,0,0.045454545,0,0,0.090909091,0.045454545,0,0,0,0.090909091,0.090909091,0.045454545,0.363636364,0.090909091,0,0,0
NoNABP,0.115384615,0,0.038461538,0.076923077,0.038461538,0,0.076923077,0.038461538,0,0.153846154,0,0,0.192307692,0,0.115384615,0.076923077,0.038461538,0.038461538,0,0
NoNABP,0.136363636,0,0.090909091,0.045454545,0,0.136363636,0,0.090909091,0.045454545,0.136363636,0,0.045454545,0.045454545,0,0.090909091,0.045454545,0.045454545,0.045454545,0,0
NoNABP,0.058823529,0,0,0.117647059,0,0.117647059,0,0,0.117647059,0.058823529,0,0,0.117647059,0,0.117647059,0.117647059,0.058823529,0.058823529,0.058823529,0
NoNABP,0.038461538,0.038461538,0.076923077,0.115384615,0,0.076923077,0,0,0.115384615,0.076923077,0,0.038461538,0.115384615,0.038461538,0,0.038461538,0.038461538,0.076923077,0.038461538,0.076923077
NoNABP,0.1,0.15,0,0.2,0.05,0.15,0,0,0.15,0,0.05,0,0,0.05,0,0.05,0,0,0,0.05
NoNABP,0.130434783,0,0.043478261,0.086956522,0,0,0,0,0.086956522,0.130434783,0.043478261,0,0.043478261,0.086956522,0.130434783,0,0.130434783,0.086956522,0,0
NoNABP,0.043478261,0,0.130434783,0.043478261,0.086956522,0.173913043,0.043478261,0,0.173913043,0.173913043,0,0,0.043478261,0,0,0,0,0,0,0.086956522
NoNABP,0.142857143,0,0.095238095,0,0,0.095238095,0,0.047619048,0.095238095,0.095238095,0,0,0.095238095,0.047619048,0.047619048,0.095238095,0.047619048,0.095238095,0,0
NoNABP,0.058823529,0,0.058823529,0.117647059,0.058823529,0.117647059,0,0.117647059,0,0.117647059,0,0,0.058823529,0,0.176470588,0.117647059,0,0,0,0
NoNABP,0,0,0.1,0.1,0.05,0,0.05,0.1,0.25,0,0,0.1,0.15,0.05,0,0,0.05,0,0,0
NoNABP,0.045454545,0,0,0.045454545,0.045454545,0,0.045454545,0.136363636,0.090909091,0.045454545,0,0,0.090909091,0.090909091,0.136363636,0.136363636,0,0,0,0.090909091
NoNABP,0,0,0.041666667,0.166666667,0,0,0,0.041666667,0.083333333,0.125,0.041666667,0.083333333,0.166666667,0.041666667,0.041666667,0.041666667,0.125,0,0,0
NoNABP,0,0,0.133333333,0.133333333,0,0.066666667,0,0.066666667,0.066666667,0.133333333,0.066666667,0,0.066666667,0,0.066666667,0.066666667,0,0.066666667,0,0.066666667
NoNABP,0,0,0.208333333,0.083333333,0.041666667,0.125,0.041666667,0.125,0,0.083333333,0,0,0.041666667,0.041666667,0.041666667,0.083333333,0.041666667,0.041666667,0,0
NoNABP,0.19047619,0.047619048,0.047619048,0.095238095,0.047619048,0,0.047619048,0.047619048,0,0,0,0,0.142857143,0.19047619,0,0,0,0.095238095,0.047619048,0
NoNABP,0.041666667,0,0.041666667,0.125,0,0.041666667,0.083333333,0.041666667,0.083333333,0.041666667,0.125,0.041666667,0.083333333,0,0.041666667,0.041666667,0.041666667,0.083333333,0,0.041666667
NoNABP,0,0.111111111,0,0.222222222,0.055555556,0.111111111,0,0,0.111111111,0.111111111,0.111111111,0,0,0,0.055555556,0.055555556,0,0.055555556,0,0
NoNABP,0,0,0,0.05,0.05,0.2,0,0.05,0.25,0,0.05,0.05,0,0.05,0.1,0.1,0,0,0,0.05
NoNABP,0.083333333,0.208333333,0.166666667,0.041666667,0.083333333,0.041666667,0,0.041666667,0,0.041666667,0.041666667,0,0.083333333,0,0.041666667,0.041666667,0.083333333,0,0,0
NoNABP,0.066666667,0.066666667,0.133333333,0,0,0.066666667,0.066666667,0.066666667,0,0.133333333,0,0,0.133333333,0.133333333,0.066666667,0,0.066666667,0,0,0
NoNABP,0,0.1,0,0.15,0,0.1,0.05,0.05,0,0.15,0,0.1,0.05,0.05,0.05,0,0.15,0,0,0
NoNABP,0.2,0,0.16,0.16,0,0.04,0,0.04,0,0.04,0,0.04,0.08,0,0.04,0.04,0.04,0.04,0.04,0.04
NoNABP,0.111111111,0,0,0.277777778,0,0,0,0,0,0,0,0,0.222222222,0,0.055555556,0,0.055555556,0.111111111,0.166666667,0
NoNABP,0.045454545,0.045454545,0.045454545,0.045454545,0.090909091,0.090909091,0.045454545,0,0.136363636,0.045454545,0.045454545,0,0,0,0.090909091,0.045454545,0.045454545,0.045454545,0,0.136363636
NoNABP,0.0625,0,0.0625,0.0625,0.0625,0.125,0,0,0.1875,0,0,0.0625,0.0625,0,0.0625,0.125,0,0.0625,0.0625,0
NoNABP,0.130434783,0,0.043478261,0.130434783,0,0.130434783,0,0,0.043478261,0.043478261,0.130434783,0,0.043478261,0.043478261,0.086956522,0.043478261,0,0.130434783,0,0
NoNABP,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.095238095,0,0.142857143,0.095238095,0.095238095,0.047619048,0,0,0.047619048,0.047619048,0.142857143,0.047619048,0,0,0
NoNABP,0.130434783,0,0,0.173913043,0,0.043478261,0.043478261,0,0.086956522,0.217391304,0,0.043478261,0.043478261,0,0,0.086956522,0,0.130434783,0,0
NoNABP,0,0,0,0.125,0,0.125,0,0,0.1875,0.125,0,0.0625,0.0625,0.0625,0.0625,0,0.0625,0.0625,0.0625,0
NoNABP,0,0,0,0.181818182,0,0,0,0,0,0.090909091,0,0,0.272727273,0,0.181818182,0,0,0.090909091,0.181818182,0
NoNABP,0.05,0.05,0,0.1,0.05,0.05,0.05,0.1,0.1,0.1,0.05,0,0.05,0,0.05,0.15,0,0.05,0,0
NoNABP,0.055555556,0,0.166666667,0,0,0.111111111,0.055555556,0,0,0.055555556,0,0.111111111,0.111111111,0.055555556,0.111111111,0.055555556,0.055555556,0.055555556,0,0
NoNABP,0.045454545,0.090909091,0,0.136363636,0.045454545,0,0,0,0.045454545,0.136363636,0,0,0.090909091,0.136363636,0.090909091,0.045454545,0,0.090909091,0,0.045454545
NoNABP,0,0,0.136363636,0,0.045454545,0.045454545,0,0.045454545,0.045454545,0,0.045454545,0.045454545,0.090909091,0,0.136363636,0.181818182,0,0.136363636,0.045454545,0
NoNABP,0.038461538,0.115384615,0.115384615,0.115384615,0.038461538,0.115384615,0,0,0.038461538,0,0.038461538,0.038461538,0.153846154,0.038461538,0.076923077,0.038461538,0,0,0,0.038461538
NoNABP,0,0,0.166666667,0.111111111,0,0.111111111,0,0,0.055555556,0.055555556,0.055555556,0,0.111111111,0,0.166666667,0,0.055555556,0.055555556,0,0.055555556
NoNABP,0.047619048,0,0.047619048,0,0.047619048,0.095238095,0,0.047619048,0.095238095,0.095238095,0.047619048,0,0.095238095,0.095238095,0.142857143,0,0.095238095,0.047619048,0,0
NoNABP,0.05,0,0.1,0.05,0.05,0.05,0,0.05,0.1,0,0.15,0.05,0.05,0.1,0.05,0.05,0.05,0.05,0,0
NoNABP,0.130434783,0,0.043478261,0.043478261,0,0.043478261,0.086956522,0,0,0.086956522,0,0.086956522,0.130434783,0.043478261,0.130434783,0.043478261,0,0.086956522,0,0.043478261
NoNABP,0,0,0.105263158,0.052631579,0,0.052631579,0.105263158,0,0.157894737,0.157894737,0.052631579,0.052631579,0.052631579,0.052631579,0,0,0.052631579,0.052631579,0,0.052631579
NoNABP,0.1,0,0.15,0,0,0.05,0,0,0.05,0.05,0.05,0.05,0.15,0.1,0.1,0,0.05,0.05,0.05,0
NoNABP,0,0,0.047619048,0,0,0,0.095238095,0,0.238095238,0.047619048,0.047619048,0,0,0,0.095238095,0.19047619,0.095238095,0.142857143,0,0
NoNABP,0.043478261,0.043478261,0.130434783,0,0,0.043478261,0.043478261,0,0.043478261,0.043478261,0.043478261,0,0.130434783,0,0.217391304,0.043478261,0.043478261,0.086956522,0,0.043478261
NoNABP,0,0.047619048,0.095238095,0.142857143,0,0,0.047619048,0,0,0.19047619,0,0,0.095238095,0,0.142857143,0.047619048,0.047619048,0.047619048,0,0.095238095
NoNABP,0,0,0,0.055555556,0.055555556,0,0.055555556,0.055555556,0,0.111111111,0.055555556,0,0.166666667,0.055555556,0.166666667,0,0,0.055555556,0.166666667,0
NoNABP,0,0,0,0.1,0,0,0.05,0,0.15,0.25,0,0.05,0.1,0,0,0.05,0.15,0.1,0,0
NoNABP,0.066666667,0,0,0.2,0,0.066666667,0,0,0.266666667,0,0,0.133333333,0.133333333,0,0,0,0.066666667,0.066666667,0,0
NoNABP,0.047619048,0,0.095238095,0.095238095,0,0.142857143,0,0,0,0.142857143,0,0,0.142857143,0,0.095238095,0,0.095238095,0.095238095,0,0.047619048
NoNABP,0.04,0.08,0.04,0,0,0.04,0.04,0,0.04,0.08,0.04,0.08,0.04,0.08,0.08,0.04,0.04,0.08,0.04,0.12
NoNABP,0.047619048,0.047619048,0.142857143,0.095238095,0.047619048,0.19047619,0.047619048,0,0.047619048,0.047619048,0,0,0.047619048,0,0.047619048,0.142857143,0,0.047619048,0,0
NoNABP,0,0.090909091,0,0.045454545,0.045454545,0,0,0,0,0.090909091,0.045454545,0.136363636,0.045454545,0.090909091,0.090909091,0.227272727,0.045454545,0,0.045454545,0
NoNABP,0.1,0.1,0.05,0.05,0,0.05,0.05,0.1,0,0.15,0.05,0,0.1,0,0.1,0.05,0.05,0,0,0
NoNABP,0.1,0.05,0.05,0.1,0,0,0,0.15,0.15,0,0.05,0.05,0.05,0,0,0,0.1,0,0.05,0.1
NoNABP,0.136363636,0,0.136363636,0,0,0.045454545,0.045454545,0.136363636,0,0.090909091,0.045454545,0,0.090909091,0.045454545,0.045454545,0.090909091,0.045454545,0.045454545,0,0
NoNABP,0.055555556,0,0.111111111,0.111111111,0.055555556,0.055555556,0,0.055555556,0,0.111111111,0,0,0.111111111,0.111111111,0.055555556,0.055555556,0,0.055555556,0,0.055555556
NoNABP,0.05,0,0,0.1,0.05,0.05,0,0.05,0.05,0.2,0,0.05,0.1,0.1,0,0.05,0,0,0.05,0.1
NoNABP,0.15,0,0.05,0.1,0.1,0.05,0,0.05,0.15,0.05,0.05,0,0.1,0.1,0,0,0.05,0,0,0
NoNABP,0.08,0,0.08,0.08,0,0.04,0.04,0.04,0.08,0.08,0,0,0.04,0.08,0.04,0.12,0.12,0.08,0,0
NoNABP,0.25,0,0.071428571,0.035714286,0.035714286,0.107142857,0,0.035714286,0,0,0,0,0.178571429,0,0.178571429,0,0.071428571,0.035714286,0,0
NoNABP,0.037037037,0,0,0.037037037,0,0.037037037,0.111111111,0,0.037037037,0.111111111,0,0.074074074,0.185185185,0.074074074,0.037037037,0,0.111111111,0.111111111,0.037037037,0
NoNABP,0.045454545,0.045454545,0,0.045454545,0.090909091,0.045454545,0,0.045454545,0.090909091,0.090909091,0.090909091,0.045454545,0.045454545,0.045454545,0.090909091,0.136363636,0.045454545,0,0,0
NoNABP,0.111111111,0.166666667,0.222222222,0,0,0,0,0.055555556,0,0.055555556,0,0,0.166666667,0,0.055555556,0.111111111,0,0.055555556,0,0
NoNABP,0.047619048,0,0,0.333333333,0.047619048,0.047619048,0,0,0.047619048,0,0.047619048,0,0.19047619,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0,0
NoNABP,0.125,0,0.041666667,0.125,0.041666667,0.041666667,0,0.041666667,0.041666667,0.041666667,0.083333333,0.041666667,0.083333333,0,0.125,0.041666667,0.041666667,0.083333333,0,0
NoNABP,0.1,0,0,0.15,0.05,0.1,0,0,0.1,0.1,0.05,0.05,0.05,0,0.05,0.05,0,0.05,0,0.1
NoNABP,0,0,0.052631579,0.157894737,0,0.157894737,0,0.105263158,0.157894737,0.052631579,0,0.052631579,0.105263158,0,0,0,0,0.157894737,0,0
NoNABP,0.086956522,0,0,0.043478261,0,0.086956522,0,0,0,0.130434783,0.043478261,0.043478261,0.086956522,0.086956522,0.173913043,0.173913043,0.043478261,0,0,0
NoNABP,0.2,0,0.1,0.15,0,0.1,0,0.15,0.15,0,0,0,0.1,0,0,0.05,0,0,0,0
NoNABP,0,0,0.111111111,0,0.111111111,0,0,0,0.111111111,0.055555556,0.055555556,0.055555556,0.055555556,0.166666667,0.055555556,0.055555556,0,0,0.055555556,0.111111111
NoNABP,0.117647059,0,0.117647059,0.117647059,0.058823529,0.058823529,0.058823529,0,0,0.176470588,0,0.058823529,0.117647059,0,0.058823529,0,0.058823529,0,0,0
NoNABP,0.066666667,0,0.066666667,0,0,0,0,0.066666667,0.2,0.066666667,0.066666667,0.066666667,0.133333333,0,0.133333333,0,0.066666667,0,0,0.066666667
NoNABP,0.05,0,0.05,0.05,0,0.1,0.1,0,0,0.1,0,0,0.1,0.1,0.2,0.05,0,0.1,0,0
NoNABP,0,0,0.05,0.15,0.2,0.15,0.05,0.05,0,0.05,0,0,0.1,0,0.1,0.05,0.05,0,0,0
NoNABP,0,0,0.05,0,0.05,0.05,0,0.05,0.1,0.1,0.1,0.05,0.1,0.05,0,0.15,0.05,0.1,0,0
NoNABP,0.1,0,0,0.05,0.05,0,0,0,0,0.15,0.1,0,0.1,0,0.25,0.2,0,0,0,0
NoNABP,0.043478261,0,0,0.043478261,0,0,0.043478261,0.130434783,0.043478261,0.043478261,0.130434783,0.086956522,0.130434783,0,0.130434783,0.130434783,0,0,0,0.043478261
NoNABP,0.142857143,0,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.095238095,0.047619048,0,0.047619048,0.047619048,0.19047619,0.095238095,0,0.047619048,0,0,0,0.047619048
NoNABP,0,0.05,0.2,0.05,0.1,0.1,0,0,0,0.05,0,0,0.1,0.1,0.05,0.05,0,0,0.1,0.05
NoNABP,0.076923077,0.076923077,0,0.038461538,0.038461538,0,0,0.038461538,0.230769231,0,0.038461538,0,0.076923077,0.038461538,0.038461538,0.115384615,0.038461538,0.038461538,0,0.115384615
NoNABP,0.1,0.1,0.05,0.05,0,0.05,0.05,0,0.05,0.05,0.05,0,0.1,0.05,0.1,0,0,0.05,0,0.15
NoNABP,0.12,0,0.08,0.08,0.04,0.04,0,0.04,0.2,0.12,0,0.04,0.08,0,0,0.08,0,0.08,0,0
NoNABP,0.047619048,0,0.142857143,0.047619048,0,0.047619048,0,0,0.095238095,0.095238095,0.047619048,0.047619048,0.142857143,0.047619048,0.047619048,0.095238095,0.047619048,0,0,0.047619048
NoNABP,0.074074074,0.037037037,0.074074074,0.037037037,0.074074074,0.111111111,0.037037037,0,0,0.037037037,0.074074074,0.037037037,0.037037037,0,0.111111111,0.111111111,0.074074074,0.037037037,0,0.037037037
NoNABP,0.15,0.05,0,0.15,0.05,0,0,0,0.15,0.05,0.05,0,0.05,0.05,0.05,0.05,0,0.05,0.05,0.05
NoNABP,0,0,0.038461538,0.076923077,0.115384615,0.038461538,0,0,0,0.038461538,0.115384615,0,0.192307692,0,0.115384615,0.153846154,0.076923077,0.038461538,0,0
NoNABP,0.12,0,0.04,0.16,0,0,0,0.04,0,0.12,0,0.12,0.12,0,0.04,0.08,0.12,0.04,0,0
NoNABP,0,0.1,0,0.2,0.1,0.15,0,0.05,0.05,0,0.05,0,0.05,0,0.1,0.05,0.05,0,0,0.05
NoNABP,0.095238095,0,0.047619048,0,0,0,0.047619048,0,0.19047619,0,0.047619048,0,0.238095238,0,0.095238095,0.142857143,0,0.047619048,0,0.047619048
NoNABP,0.15,0,0.2,0.15,0,0,0,0.05,0,0.1,0.15,0,0.1,0.05,0,0,0,0.05,0,0
NoNABP,0.038461538,0,0.115384615,0.076923077,0.038461538,0.153846154,0,0.038461538,0.038461538,0.115384615,0.038461538,0,0.076923077,0.038461538,0.076923077,0.038461538,0.115384615,0,0,0
NoNABP,0.272727273,0,0.045454545,0.045454545,0.045454545,0,0,0,0,0.090909091,0,0,0.045454545,0.045454545,0.227272727,0.090909091,0,0.045454545,0.045454545,0
NoNABP,0.043478261,0,0,0.086956522,0,0,0,0,0.217391304,0.043478261,0,0.043478261,0.260869565,0.043478261,0.043478261,0.086956522,0.043478261,0.086956522,0,0
NoNABP,0.05,0,0.05,0.05,0,0,0.05,0.1,0.15,0.05,0.05,0.05,0.05,0,0.05,0.05,0.05,0,0.1,0.1
NoNABP,0.05,0,0,0.15,0.1,0,0.05,0,0,0.1,0.05,0,0.2,0.05,0.1,0.05,0,0.05,0,0.05
NoNABP,0.1,0,0.15,0.05,0,0,0,0.05,0.1,0.15,0.15,0,0.05,0.05,0.05,0,0.05,0,0,0.05
NoNABP,0,0,0,0.173913043,0.043478261,0,0.086956522,0,0.086956522,0.086956522,0,0,0.086956522,0,0.086956522,0.086956522,0,0.217391304,0,0.043478261
NoNABP,0.05,0,0.1,0.1,0,0.1,0.1,0,0.05,0.05,0.05,0.1,0.15,0,0.05,0.1,0,0,0,0
NoNABP,0.173913043,0.043478261,0.086956522,0.043478261,0,0.043478261,0.043478261,0,0,0.043478261,0.043478261,0,0.086956522,0,0.086956522,0.130434783,0,0.173913043,0,0
NoNABP,0.08,0.08,0.08,0.04,0.08,0.04,0.04,0.08,0,0.12,0.04,0,0.04,0.04,0.08,0.16,0,0,0,0
NoNABP,0.0625,0,0,0.1875,0,0,0,0.0625,0.125,0.0625,0.1875,0,0.0625,0,0.0625,0,0.125,0,0.0625,0
NoNABP,0,0,0,0,0.0625,0.125,0.0625,0,0.125,0.125,0,0.125,0.125,0,0.125,0.0625,0,0,0.0625,0
NoNABP,0.1,0.05,0.05,0.05,0,0,0.05,0.05,0.15,0.05,0,0,0.1,0,0.15,0.1,0,0.1,0,0
NoNABP,0.105263158,0,0.052631579,0.052631579,0,0.052631579,0,0.052631579,0.157894737,0.105263158,0,0,0.105263158,0,0,0.052631579,0.052631579,0.157894737,0,0.052631579
NoNABP,0.181818182,0,0,0.090909091,0.03030303,0.060606061,0.090909091,0.03030303,0,0.060606061,0.060606061,0.060606061,0,0.212121212,0.03030303,0.03030303,0.03030303,0,0.03030303,0
NoNABP,0.037037037,0.037037037,0.037037037,0.259259259,0.037037037,0.111111111,0,0.037037037,0.037037037,0.148148148,0,0.037037037,0,0,0.111111111,0.037037037,0,0,0.037037037,0.037037037
NoNABP,0.090909091,0.090909091,0,0.090909091,0.090909091,0.045454545,0,0,0.090909091,0.136363636,0.045454545,0,0.045454545,0.045454545,0.090909091,0.045454545,0.045454545,0.045454545,0,0
NoNABP,0,0,0.045454545,0.045454545,0.090909091,0.090909091,0,0,0.090909091,0.136363636,0.090909091,0.045454545,0,0.045454545,0.181818182,0,0.045454545,0.045454545,0,0.045454545
NoNABP,0.192307692,0,0.076923077,0.192307692,0,0.038461538,0.038461538,0.038461538,0,0,0.038461538,0,0.038461538,0,0.076923077,0.115384615,0.153846154,0,0,0
NoNABP,0.08,0,0.04,0.36,0.04,0.12,0,0.08,0.08,0.16,0,0,0,0,0,0,0,0.04,0,0
NoNABP,0.1,0,0.05,0.2,0,0,0,0.1,0.05,0.15,0,0.1,0.1,0,0.05,0.05,0,0.05,0,0
NoNABP,0.19047619,0,0.071428571,0.142857143,0,0,0.047619048,0.071428571,0.023809524,0.071428571,0.047619048,0.047619048,0.023809524,0.095238095,0.023809524,0.071428571,0.023809524,0.023809524,0,0.023809524
NoNABP,0.04,0,0,0.12,0.08,0.04,0.04,0.08,0.04,0.12,0,0.04,0,0.04,0.12,0.12,0.04,0.08,0,0
NoNABP,0.095238095,0,0.047619048,0.047619048,0,0.047619048,0,0.142857143,0.19047619,0.142857143,0,0,0.047619048,0.095238095,0.047619048,0.047619048,0,0,0,0.047619048
NoNABP,0.038461538,0,0.038461538,0.076923077,0,0.115384615,0.038461538,0.038461538,0,0.038461538,0,0,0,0.076923077,0.192307692,0.076923077,0.192307692,0,0.038461538,0.038461538
NoNABP,0.16,0,0,0.16,0,0.04,0,0.04,0.08,0.08,0,0,0.04,0.04,0.12,0.16,0.04,0,0,0.04
NoNABP,0.130434783,0.043478261,0.043478261,0.043478261,0,0.086956522,0.043478261,0.043478261,0.043478261,0.130434783,0.043478261,0,0.043478261,0.086956522,0.130434783,0.043478261,0,0,0,0.043478261
NoNABP,0.035714286,0.035714286,0.071428571,0.107142857,0,0,0.035714286,0.035714286,0.107142857,0.142857143,0,0.071428571,0.035714286,0,0.071428571,0.071428571,0.035714286,0.107142857,0,0.035714286
NoNABP,0.032258065,0.032258065,0.032258065,0.096774194,0.032258065,0.032258065,0.032258065,0,0.096774194,0.193548387,0.032258065,0,0.064516129,0.096774194,0.129032258,0.032258065,0.032258065,0.032258065,0,0
NoNABP,0.121212121,0,0,0.060606061,0,0.060606061,0.03030303,0.060606061,0.212121212,0.090909091,0.060606061,0.060606061,0,0.090909091,0.060606061,0.03030303,0.060606061,0,0,0
NoNABP,0.09375,0,0.03125,0.09375,0.03125,0.09375,0,0.03125,0.125,0.15625,0,0.0625,0,0.09375,0.03125,0.09375,0,0,0.03125,0.03125
NoNABP,0.137931034,0,0,0.103448276,0,0.068965517,0,0.034482759,0.034482759,0.068965517,0.103448276,0.068965517,0.034482759,0.103448276,0.137931034,0.068965517,0,0.034482759,0,0
NoNABP,0.041666667,0.083333333,0.041666667,0,0.083333333,0,0.208333333,0,0.041666667,0.125,0,0,0.041666667,0.041666667,0.083333333,0.125,0,0,0.083333333,0
NoNABP,0.2,0,0.2,0.12,0.04,0.04,0,0,0,0.16,0.04,0,0.04,0,0.12,0,0.04,0,0,0
NoNABP,0.136363636,0,0.045454545,0.090909091,0.045454545,0.045454545,0,0,0,0.227272727,0,0,0,0.136363636,0.136363636,0.045454545,0.045454545,0.045454545,0,0
NoNABP,0.041666667,0,0.125,0.083333333,0.041666667,0.083333333,0.125,0.041666667,0.083333333,0.041666667,0,0.041666667,0,0.083333333,0.041666667,0.083333333,0,0.041666667,0,0.041666667
NoNABP,0.090909091,0,0.03030303,0.060606061,0,0.090909091,0,0.03030303,0.03030303,0.090909091,0.060606061,0.090909091,0,0.121212121,0.090909091,0.090909091,0,0.121212121,0,0
NoNABP,0.083333333,0,0,0.125,0.083333333,0.125,0,0.041666667,0.125,0.041666667,0,0,0,0.041666667,0.125,0.041666667,0.041666667,0.125,0,0
NoNABP,0.043478261,0,0.043478261,0.086956522,0,0.043478261,0.043478261,0.043478261,0.086956522,0.217391304,0,0.043478261,0,0.086956522,0.086956522,0.043478261,0.086956522,0,0,0.043478261
NoNABP,0.090909091,0,0.181818182,0.136363636,0,0,0.045454545,0,0.045454545,0.136363636,0,0.045454545,0.045454545,0.045454545,0.045454545,0,0.090909091,0.045454545,0,0.045454545
NoNABP,0.038461538,0,0.076923077,0.115384615,0,0.115384615,0.038461538,0.038461538,0.076923077,0.115384615,0.115384615,0.076923077,0,0.038461538,0.038461538,0.038461538,0,0.076923077,0,0
NoNABP,0.086956522,0.043478261,0.043478261,0.217391304,0.043478261,0.086956522,0,0.043478261,0.086956522,0.130434783,0.043478261,0,0,0,0.043478261,0.043478261,0.043478261,0.043478261,0,0
NoNABP,0.166666667,0.033333333,0.033333333,0.1,0.033333333,0.066666667,0,0,0.066666667,0.133333333,0.066666667,0.133333333,0,0,0.066666667,0.066666667,0.033333333,0,0,0
NoNABP,0,0.12,0.08,0.04,0.04,0.04,0.04,0,0.04,0.08,0.08,0.04,0,0,0.16,0.08,0.08,0.04,0,0.04
NoNABP,0.181818182,0.045454545,0.136363636,0.045454545,0.045454545,0,0.045454545,0.045454545,0.045454545,0,0.045454545,0,0.045454545,0.090909091,0.090909091,0,0,0.090909091,0.045454545,0
NoNABP,0.071428571,0,0,0.035714286,0.071428571,0.035714286,0.071428571,0.071428571,0.214285714,0.142857143,0.071428571,0.035714286,0,0.035714286,0.035714286,0.107142857,0,0,0,0
NoNABP,0.068965517,0,0.068965517,0.068965517,0,0.068965517,0,0.068965517,0.172413793,0.103448276,0.068965517,0.103448276,0,0.068965517,0.034482759,0,0.068965517,0,0.034482759,0
